Angra Dos Reis, RJ;BR;-23.00667;-44.318062;adventures,beach,boat_trip;angra_dos_reis
Arraial do Cabo, RJ;BR;-22.96611;-42.027779;beach,boat_trip,water_sports;arraial_do_cabo
Búzios, RJ;BR;-22.746941;-41.881672;beach,food,water_sports;buzios
Cabo Frio, RJ;BR;-22.87944;-42.018608;beach,food,water_sports;cabo_frio
Itatiaia, RJ;BR;-22.496111;-44.563332;adventures,relax;itatiaia
Mangaratiba, RJ;BR;-22.959721;-44.040562;adventures,beach;mangaratiba
Niterói, RJ;BR;-22.883329;-43.103611;beach,culture;niteroi
Nova Friburgo, RJ (Lumiar);BR;-22.28194;-42.531109;adventures;nova_friburgo
Paraty, RJ;BR;-23.217779;-44.713058;adventures,boat_trip,history;paraty
Petrópolis, RJ;BR;-22.504999;-43.178612;adventures,food,relax;petropolis
Resende, RJ;BR;-22.468889;-44.446671;adventures,food,relax;resende
Rio Das Ostras, RJ;BR;-22.526939;-41945.0;adventures,beach,culture;rio_das_ostras
Rio de Janeiro, RJ;BR;-22.902781;-43.2075;beach,culture,history;rio_de_janeiro
São Pedro da Aldeia, RJ;BR;-22.83917;-42.102779;beach,history,water_sports;sao_pedro_da_aldeia
Saquarema, RJ;BR;-22.92;-42.510281;adventures,beach,culture;saquarema
Teresópolis, RJ;BR;-22.41222;-42.965561;adventures,food;teresopolis
Águas de Lindóia, SP;BR;-22.476391;-46.632778;food,relax;aguas_de_lindoia
Aparecida, SP;BR;-22.846939;-45.229721;culture;aparecida
Atibaia, SP;BR;-23.11694;-46.550282;adventures,food;atibaia
Barretos, SP;BR;-20.55722;-48.56778;culture;barretos
Bertioga, SP;BR;-23.854441;-46.138611;adventures,beach,boat_trip;bertioga
Brotas, SP;BR;-22.28417;-48.126671;adventures;brotas
Campinas, SP;BR;-22.90556;-47.060829;adventures,culture;campinas
Campos do Jordão, SP;BR;-22.739441;-45.591389;adventures,culture,food;campos_do_jordao
Cananéia, SP;BR;-25.014721;-47.92667;boat_trip,history,food;cananeia
Caraguatatuba, SP;BR;-23.620279;-45.413059;adventures,beach,food;caraguatatuba
Guarujá, SP;BR;-23.993059;-46.25639;adventures,beach,theme_park;guaruja
Ilhabela, SP;BR;-23.778061;-45.358059;adventures,beach,water_sports;ilhabela
Itanhaém, SP;BR;-24.18306;-46.788891;beach,food,water_sports;itanhaem
Mogi Das Cruzes, SP;BR;-23.522779;-46.188332;adventures,history;mogi_das_cruzes
Peruíbe, SP;BR;-24.32;-46.998329;adventures,beach,food;peruibe
Praia Grande, SP;BR;-24.005831;-46.402779;beach,history;praia_grande
Ribeirão Preto, SP;BR;-21.1775;-47.81028;culture,food;ribeirao_preto
Santos, SP;BR;-23.960831;-46.333611;beach,boat_trip,history;santos
São Paulo, SP;BR;-23.547501;-46.636108;culture,food;sao_paulo
São Roque, SP;BR;-23.529169;-47.135281;food,history,theme_park;sao_roque
São Sebastião, SP;BR;-23.76;-45.409721;adventures,beach,water_sports;sao_sebastiao
Serra Negra, SP;BR;-22.612221;-46.700562;adventures,culture,food;serra_negra
Sorocaba, SP;BR;-23.501671;-47.458061;adventures,history,theme_park;sorocaba
Ubatuba, SP;BR;-23.433889;-45.07111;adventures,beach;ubatuba
Barbacena, MG;BR;-21.22583;-43.773609;culture;barbacena
Belo Horizonte, MG;BR;-19.92083;-43.937778;culture,food;belo_horizonte
Brumadinho, MG;BR;-20.14333;-44.199718;adventures,culture;brumadinho
Caxambu, MG;BR;-21.977221;-44.932499;food,theme_park;caxambu
Congonhas, MG;BR;-20.49972;-43.85778;culture,history;congonhas
Diamantina, MG;BR;-18.249439;-43.600281;adventures,culture,history;diamantina
Juiz de Fora, MG;BR;-21.76417;-43.350281;culture,food,history;juiz_de_fora
Lambari, MG;BR;-21.975559;-45.350281;adventures,theme_park;lambari
Mariana, MG;BR;-20.377781;-43.416111;adventures,culture,history;mariana
Ouro Preto, MG;BR;-20.39484;-43.505169;adventures,culture,history;ouro_preto
Poços de Caldas, MG;BR;-21.787781;-46.56139;adventures,culture,food;pocos_de_caldas
São João Del Rei, MG;BR;-21.135559;-44.261669;adventures,history;sao_joao_del_rei
São Lourenço, MG;BR;-22.11639;-45.05444;adventures,food,theme_park;sao_lourenco
Tiradentes, MG;BR;-21.110279;-44.178059;adventures,culture,history;tiradentes
Uberlândia, MG;BR;-18.91861;-48.277222;adventures,food;uberlandia
Conceição da Barra, ES;BR;-18.59333;-39.73222;beach,boat_trip,culture;conceicao_da_barra
Domingos Martins, ES;BR;-20.363331;-40.659168;adventures,food;domingos_martins
Guarapari, ES;BR;-20.66667;-40.497501;adventures,beach,food;guarapari
Marataízes, ES;BR;-21.043329;-40.82444;adventures,beach,food;marataizes
Vila Velha, ES;BR;-20.32972;-40.2925;beach,food,history;vila_velha
Vitória, ES;BR;-20.319441;-40.33778;beach,food,history;vitoria
Barreiras, BA;BR;-12.15278;-44.990002;adventures,water_sports;barreiras
Feira de Santana, BA;BR;-12.26667;-38.966671;culture;feira_de_santana
